name,year,domestic_box_office,international_box_office,worldwide_box_office,opening_weekend,legs,production_budget,theater_counts,mpaa_rating,running_time,genre,production_method,creative_type,production_companies,synopsis,link,tconst,poster_path,similar_movies,bb_profit,bb_profit_multiple,bb_profit_score,bb_profit_multiple_score,bb_score
The Other Woman,2014,83911193,111200000.0,195111193.0,24763752.0,3.78,40000000.0,5.3,PG-13,109.0,Comedy,Live Action,Contemporary Fiction,LBI Entertainment,"After discovering her boyfriend is married, a woman tries to get her ruined life back on track. But when she accidentally meets the wife he's been cheating on, she realizes they have much in common, and her sworn enemy becomes her greatest friend. When yet another affair is discovered, all three women team up to plot mutual revenge on their cheating, lying, three-timing SOB.",https://www.the-numbers.com/movie/Other-Woman-The-(2014)#tab=summary,tt2203939,https://image.tmdb.org/t/p/w300_and_h450_bestv2//yHnbb6z8REuFIyBLT2Nj3MX54dY.jpg,"[{'name': 'The Revenant', 'link': 'The Revenant^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//tSaBkriE7TpbjFoQUFXuikoz0dF.jpg'}, {'name': 'The Equalizer 2', 'link': 'The Equalizer 2^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg'}, {'name': 'The Equalizer', 'link': 'The Equalizer^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5tb6sejph4zJKC1vrkwPiA2EjXZ.jpg'}]",155111193.0,1.0,6.078736204385192,100.0,34.25511534306963
Up in the Air,2009,83823381,83019358.0,166842739.0,1181450.0,3.78,30000000.0,7.3,R,109.0,Drama,Live Action,Contemporary Fiction,Cold Springs Pictures,,https://www.the-numbers.com/movie/Up-in-the-Air#tab=summary,tt1193138,https://image.tmdb.org/t/p/w300_and_h450_bestv2//wZRNEkDxVDNNVaCPN7jKziMHmk5.jpg,"[{'name': '21', 'link': '21^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//kOpjkOI1XQXHaY7IzDglPT1iUsT.jpg'}, {'name': 'Jason Bourne', 'link': 'Jason Bourne^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//xA7N41glw17MBQtcWSm2eBlBRuG.jpg'}, {'name': ""Ocean's Thirteen"", 'link': ""Ocean's Thirteen^2007"", 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//u4l4KgQeNUslDTfIzzB9k021DkU.jpg'}]",136842739.0,1.0,5.36280390717215,100.0,33.75396273502051
Steel Magnolias,1989,83759091,11392847.0,95151938.0,5425440.0,3.78,,14.1,PG,117.0,Comedy,Live Action,Contemporary Fiction,,,https://www.the-numbers.com/movie/Steel-Magnolias-(1989)#tab=summary,tt0098384,https://image.tmdb.org/t/p/w300_and_h450_bestv2//7ExUSN9s9gX9bhVM17zDLEizano.jpg,"[{'name': 'Wonder Woman', 'link': 'Wonder Woman^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//gfJGlDaHuWimErCr5Ql0I8x9QSy.jpg'}, {'name': 'Million Dollar Baby', 'link': 'Million Dollar Baby^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//jcfEqKdWF1zeyvECPqp3mkWLct2.jpg'}, {'name': 'The Color Purple', 'link': 'The Color Purple^1985', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//ai3gXfHgHZ2MTx55VwoT8ZowRHW.jpg'}, {'name': 'Sleeping with the Enemy', 'link': 'Sleeping with the Enemy^1991', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//jWbb8qCJX8Su1p90xFSG5kOAyC9.jpg'}]",,1.0,,100.0,
Wrath of the Titans,2012,83670083,221600000.0,305270083.0,33457188.0,3.78,150000000.0,4.6,PG-13,99.0,Adventure,Animation/Live Action,Fantasy,Warner Bros.,,https://www.the-numbers.com/movie/Wrath-of-the-Titans#tab=summary,tt1646987,https://image.tmdb.org/t/p/w300_and_h450_bestv2//oYYLGGLEXgpqmbaL1da02qibY1S.jpg,"[{'name': 'Clash of the Titans', 'link': 'Clash of the Titans^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//nzaolaRSo8ZIGjxnX89PEnpROae.jpg'}, {'name': 'Hercules', 'link': 'Hercules^1997', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//16JPL3c6ET7ibfO35WjjWxCaVmj.jpg'}, {'name': 'Troy', 'link': 'Troy^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//kWj4RJzZeJGeyGA3DVGQiNkUjkt.jpg'}, {'name': 'Immortals', 'link': 'Immortals^2011', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//4SPPX5KIyaQ9O8n5rLvvUIiIhpF.jpg'}]",155270083.0,1.0,6.084963030295265,100.0,34.25947412120669
Insidious Chapter 2,2013,83586447,78335068.0,161921515.0,40272103.0,3.78,5000000.0,5.9,PG-13,105.0,Horror,Live Action,Contemporary Fiction,FilmDistrict,The haunted Lambert family seek to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.,https://www.the-numbers.com/movie/Insidious-Chapter-2#tab=summary,tt2226417,https://image.tmdb.org/t/p/w300_and_h450_bestv2//w5JjiB3O1CLDXbTJe1QpU5RHmlU.jpg,"[{'name': 'The Exorcist', 'link': 'The Exorcist^1973', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//4ucLGcXVVSVnsfkGtbLY4XAius8.jpg'}, {'name': 'What Lies Beneath', 'link': 'What Lies Beneath^2000', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg'}, {'name': 'Ghostbusters', 'link': 'Ghostbusters^1984', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//h5Qz8J4T8YQnbZzHXM73WVYYVPK.jpg'}, {'name': 'The Nun', 'link': 'The Nun^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg'}]",156921515.0,1.0,6.149681889671714,100.0,34.3047773227702
Under Siege,1992,83563139,73000000.0,156563139.0,14097770.0,3.78,,8.7,,,,,,,,https://www.the-numbers.com/movie/Under-Siege#tab=summary,tt0105690,https://image.tmdb.org/t/p/w300_and_h450_bestv2//myHxm9p8fhEsXyaLO6DawYJKolg.jpg,"[{'name': 'Air Force One', 'link': 'Air Force One^1997', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//juRFEbyx5JlNuYrZM50vcZmtN78.jpg'}, {'name': 'The Expendables', 'link': 'The Expendables^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//8tb3x0rYBGkgOTh1dCXPpmikp1V.jpg'}, {'name': 'Deadpool 2', 'link': 'Deadpool 2^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//to0spRl1CMDvyUbOnbb4fTk3VAd.jpg'}, {'name': 'Deadpool', 'link': 'Deadpool^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//yGSxMiF0cYuAiyuve5DA6bnWEOI.jpg'}, {'name': 'Crimson Tide', 'link': 'Crimson Tide^1995', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg'}]",,1.0,,100.0,
Battle: Los Angeles,2011,83552429,129911547.0,213463976.0,35573187.0,3.78,70000000.0,4.5,PG-13,116.0,Action,Live Action,Science Fiction,Columbia Pictures,,https://www.the-numbers.com/movie/Battle-Los-Angeles#tab=summary,tt1217613,https://image.tmdb.org/t/p/w300_and_h450_bestv2//jloyGeVYZSxM9zsLFvVOWuj2ey4.jpg,"[{'name': 'Independence Day', 'link': 'Independence Day^1996', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//hC5Q0RM2SimPJO963wBexpgeCdD.jpg'}, {'name': 'Edge of Tomorrow', 'link': 'Edge of Tomorrow^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//uUHvlkLavotfGsNtosDy8ShsIYF.jpg'}, {'name': 'Platoon', 'link': 'Platoon^1986', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//8hDlxJZYCJJLRHbSk7hsRQ9SNp7.jpg'}, {'name': 'Home', 'link': 'Home^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//b7czgMTk5txqLr2UczBb0Wez77E.jpg'}, {'name': 'Inception', 'link': 'Inception^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg'}]",143463976.0,1.0,5.622287135243995,100.0,33.93560099467079
Immortals,2011,83504017,128058418.0,211562435.0,32206425.0,3.78,75000000.0,5.2,R,110.0,Action,Live Action,Fantasy,Relativity Media,"The brutal and bloodthirsty King Hyperion and his murderous Heraklion army are rampaging across Greece in search of the long lost Bow of Epirus. With the invincible Bow, the king will be able to overthrow the Gods of Olympus and become the undisputed master of his world. With ruthless efficiency, Hyperion and his legions destroy everything in their wake, and it seems nothing will stop the evil king's mission.As village after village is obliterated, a stonemason named Theseus vows to avenge the death of his mother in one of Hyperion's raids. When Theseus meets the Sybelline Oracle, Phaedra, her disturbing visions of the young man's future convince her that he is the key to stopping the destruction. With her help, Theseus assembles a small band of followers and embraces his destiny in a final desperate battle for the future of humanity.    ",https://www.the-numbers.com/movie/Immortals#tab=summary,tt1253864,https://image.tmdb.org/t/p/w300_and_h450_bestv2//4SPPX5KIyaQ9O8n5rLvvUIiIhpF.jpg,"[{'name': 'Clash of the Titans', 'link': 'Clash of the Titans^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//nzaolaRSo8ZIGjxnX89PEnpROae.jpg'}, {'name': 'Wrath of the Titans', 'link': 'Wrath of the Titans^2012', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//oYYLGGLEXgpqmbaL1da02qibY1S.jpg'}, {'name': 'Hercules', 'link': 'Hercules^1997', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//16JPL3c6ET7ibfO35WjjWxCaVmj.jpg'}, {'name': 'Troy', 'link': 'Troy^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//kWj4RJzZeJGeyGA3DVGQiNkUjkt.jpg'}]",136562435.0,1.0,5.3518189225293336,100.0,33.74627324577053
I Can Only Imagine,2018,83482352,2238687.0,85721039.0,17108914.0,3.78,7000000.0,5.8,PG,110.0,Drama,Live Action,Dramatization,Lionsgate,"The true story behind MercyMe's beloved, multi-platinum song, which has brought hope to millions.",https://www.the-numbers.com/movie/I-Can-Only-Imagine-(2018)#tab=summary,tt6450186,https://image.tmdb.org/t/p/w300_and_h450_bestv2//veZszwMZu8d3WMU6TJX9sV5w1Y4.jpg,[],78721039.0,1.0,3.085041256926692,100.0,32.159528879848686
Apocalypse Now,1979,83471511,2444335.0,85915846.0,118558.0,3.78,31500000.0,10.4,R,153.0,Action,Live Action,Historical Fiction,,,https://www.the-numbers.com/movie/Apocalypse-Now#tab=summary,tt0078788,https://image.tmdb.org/t/p/w300_and_h450_bestv2//gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,"[{'name': 'The Jungle Book', 'link': 'The Jungle Book^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//tOEOlmLP71IojeJ91dyJ9Nsb8O8.jpg'}, {'name': 'The Devil Wears Prada', 'link': 'The Devil Wears Prada^2006', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//u6QBDGUCOEMRekna95ip2MxplbQ.jpg'}, {'name': 'Tropic Thunder', 'link': 'Tropic Thunder^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg'}, {'name': 'The Girl with the Dragon Tattoo', 'link': 'The Girl with the Dragon Tattoo^2011', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//vbLedKc1BUF4FOH1GyHW62FulCc.jpg'}]",54415846.0,1.0,2.132531939022925,100.0,31.49277235731605
Penguins of Madagascar,2014,83350911,283591620.0,366942531.0,25447444.0,3.78,132000000.0,5.6,PG,92.0,Adventure,Digital Animation,Kids Fiction,DreamWorks Animation,"Super spy teams aren't born... they're hatched. Discover the secrets of the greatest covert birds in the global espionage biz: Skipper, Kowalski, Rico and Private. These elitists of the elite are joining forces with a chic undercover organization, The North Wind. Led by handsome and husky Agent Classified (we could tell you his name, but then... you know). Together, they must stop the villainous Dr. Octavius Brine from destroying the world as we know it.",https://www.the-numbers.com/movie/Penguins-of-Madagascar#tab=summary,tt1911658,https://image.tmdb.org/t/p/w300_and_h450_bestv2//gbtwoYMWlG0HZe7sDaTOoijtXCu.jpg,"[{'name': 'Cars 2', 'link': 'Cars 2^2011', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//okIz1HyxeVOMzYwwHUjH2pHi74I.jpg'}, {'name': 'Madagascar', 'link': 'Madagascar^2005', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//uHkmbxb70IQhV4q94MiBe9dqVqv.jpg'}, {'name': 'Madagascar: Escape 2 Africa', 'link': 'Madagascar: Escape 2 Africa^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//9lfNdHVfd37R1GszeH5ZcWzkb14.jpg'}, {'name': 'Despicable Me 2', 'link': 'Despicable Me 2^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//zhNirNChLkDv9YCEStn857h7BoI.jpg'}, {'name': 'The Chronicles of Narnia: The Voyage of the Dawn Treader', 'link': 'The Chronicles of Narnia: The Voyage of the Dawn Treader^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//pP27zlm9yeKrCeDZLFLP2HKELot.jpg'}]",234942531.0,1.0,9.207289567681878,100.0,36.445102697377315
Saving Mr. Banks,2013,83299761,31662764.0,114962525.0,413373.0,3.78,35000000.0,5.5,PG-13,125.0,Drama,Live Action,Dramatization,Ruby Films,"In 1961, Walt Disney invited 'Mary Poppins' author P.L. Travers to his studio in Los Angeles to discuss, in person, his continued interest in obtaining the movie rights to her beloved book and character—a pitch he first made to her in the 1940s. Still hesitant and disinterested after all those years, Travers wanted to tell the Hollywood impresario to go fly a kite but with dwindling sales of her books and a bleak economic future looming, P.L. Travers said yes and embarked on a two-week sojourn in Los Angeles that would ultimately set the wheels of the beloved film in motion.",https://www.the-numbers.com/movie/Saving-Mr-Banks#tab=summary,tt2140373,https://image.tmdb.org/t/p/w300_and_h450_bestv2//ksDa3XtV3v07jhQLUgARRi5cFBO.jpg,"[{'name': 'Rocketman', 'link': 'Rocketman^2019', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//f4FF18ia7yTvHf2izNrHqBmgH8U.jpg'}, {'name': 'Erin Brockovich', 'link': 'Erin Brockovich^2000', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5GAUaXxC7chmHzXiB4L1nnplx9y.jpg'}, {'name': 'The Greatest Showman', 'link': 'The Greatest Showman^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//b9CeobiihCx1uG1tpw8hXmpi7nm.jpg'}]",79962525.0,1.0,3.133694521397666,100.0,32.19358616497836
Patriot Games,1992,83287363,94812637.0,178100000.0,18511191.0,3.78,45000000.0,5.3,R,117.0,Action,Live Action,Contemporary Fiction,Mace Neufeld,,https://www.the-numbers.com/movie/Patriot-Games#tab=summary,tt0105112,https://image.tmdb.org/t/p/w300_and_h450_bestv2//s6rjBhuGLnYqLNMdgwsjTsXbrAs.jpg,"[{'name': 'The Equalizer', 'link': 'The Equalizer^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5tb6sejph4zJKC1vrkwPiA2EjXZ.jpg'}, {'name': 'Jason Bourne', 'link': 'Jason Bourne^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//xA7N41glw17MBQtcWSm2eBlBRuG.jpg'}, {'name': 'National Treasure: Book of Secrets', 'link': 'National Treasure: Book of Secrets^2007', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//xxoIBbvmTj1ZttzV439jAvoovTw.jpg'}, {'name': 'Collateral', 'link': 'Collateral^2004', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//iOpi3ut5DhQIbrVVjlnmfy2U7dI.jpg'}, {'name': 'The Bourne Identity', 'link': 'The Bourne Identity^2002', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//vN6jGCuzefysLVFrzK3Vs6xAdu1.jpg'}]",133100000.0,1.0,5.216127689790053,100.0,33.65128938285304
Smallfoot,2018,83240103,130441970.0,213682073.0,23045635.0,3.78,80000000.0,5.6,PG,96.0,Adventure,Digital Animation,Kids Fiction,Zaftig Films,"A Young yeti finds something he thought didn't exist—a human. News of this 'smallfoot' throws the simple yeti community into an uproar over what else might be out there in the big world beyond their snowy village, in an all new story about friendship, courage and the joy of discovery. ",https://www.the-numbers.com/movie/Smallfoot-(2018)#tab=summary,tt6182908,https://image.tmdb.org/t/p/w300_and_h450_bestv2//zfaiO7QgpcvR8XDOMokWLRfKeTE.jpg,"[{'name': 'Frozen', 'link': 'Frozen^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//kgwjIb2JDHRhNk13lmSxiClFjVk.jpg'}, {'name': 'The Jungle Book', 'link': 'The Jungle Book^1967', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//tOEOlmLP71IojeJ91dyJ9Nsb8O8.jpg'}, {'name': 'Beauty and the Beast', 'link': 'Beauty and the Beast^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//tWqifoYuwLETmmasnGHO7xBjEtt.jpg'}, {'name': 'The Chronicles of Narnia: The Lion, the Witch and the Wardrobe', 'link': 'The Chronicles of Narnia: The Lion, the Witch and the Wardrobe^2005', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//kzJip9vndXYSKQHCgekrgqbnUrA.jpg'}, {'name': 'Ferdinand', 'link': 'Ferdinand^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg'}]",133682073.0,1.0,5.238938862538206,100.0,33.66725720377674
Good Boys,2019,83140306,27845706.0,110986012.0,21402605.0,3.78,20000000.0,6.1,R,100.0,Comedy,Live Action,Contemporary Fiction,Good Universe,"After being invited to his first kissing party, 12-year-old Max is panicking because he doesn't know how to kiss. Eager for some pointers, Max and his best friends Thor and Lucas decide to use Max's dad's drone—which Max is forbidden to touch—to spy (they think) on a teenage couple making out next door.  But when things go ridiculously wrong, the drone is destroyed. Desperate to replace it before Max's dad gets home, the boys skip school and set off on an odyssey of epically bad decisions involving some accidentally stolen drugs, frat-house paintball, and running from both the cops and terrifying teenage girls. ",https://www.the-numbers.com/movie/Good-Boys-(2019)#tab=summary,tt7343762,https://image.tmdb.org/t/p/w300_and_h450_bestv2//tximyCXMEnWIIyOy9STkOduUprG.jpg,[],90986012.0,1.0,3.565699899149287,100.0,32.4959899294045
Valkyrie,2008,83107829,120824345.0,203932174.0,21027007.0,3.78,90000000.0,4.7,PG-13,120.0,Thriller/Suspense,Live Action,Dramatization,Metro-Goldwyn-Mayer Pictures,,https://www.the-numbers.com/movie/Valkyrie#tab=summary,tt0985699,https://image.tmdb.org/t/p/w300_and_h450_bestv2//pndQEAoazVogH1LUW21sAy9FpzH.jpg,"[{'name': 'Inglourious Basterds', 'link': 'Inglourious Basterds^2009', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg'}, {'name': 'Eraser', 'link': 'Eraser^1996', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//uu2gBpFElDfxTI6BI9bT4pZ4kvw.jpg'}, {'name': 'Die Hard: With a Vengeance', 'link': 'Die Hard: With a Vengeance^1995', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7mBUd8Y6AhcdICaMnSV8UPtF8rc.jpg'}, {'name': 'Fury', 'link': 'Fury^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//pfte7wdMobMF4CVHuOxyu6oqeeA.jpg'}, {'name': 'Zero Dark Thirty', 'link': 'Zero Dark Thirty^2012', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//coeTvXKAYZlrcIfsCfYV5Hw1npu.jpg'}]",113932174.0,1.0,4.464949418177148,100.0,33.125464592724
Brokeback Mountain,2005,83043761,93937102.0,176980863.0,547425.0,3.78,13900000.0,7.1,R,134.0,Drama,Live Action,Historical Fiction,River Road Entertainment,,https://www.the-numbers.com/movie/Brokeback-Mountain#tab=summary,tt0388795,https://image.tmdb.org/t/p/w300_and_h450_bestv2//1A2EU80gL5KXXjjcUZZt8UI4Zot.jpg,"[{'name': 'The Imitation Game', 'link': 'The Imitation Game^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//lLZxUpNnLHklJ7IA75CbjfE0xra.jpg'}, {'name': 'Bohemian Rhapsody', 'link': 'Bohemian Rhapsody^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg'}]",163080863.0,1.0,6.391063900594728,100.0,34.47374473041631
Turbo,2013,83028130,203868448.0,286896578.0,21312625.0,3.78,135000000.0,4.3,PG,96.0,Adventure,Digital Animation,Kids Fiction,DreamWorks Animation,"TURBO is a high-velocity 3D comedy about an underdog snail whose dreams kick into overdrive when he miraculously attains the power of super-speed. But after making fast friends with a crew of streetwise, tricked-out es-car-goes, Turbo learns that no one succeeds on their own. So he puts his heart and shell on the line to help his pals achieve their dreams, before Turbo-charging his own impossible dream: winning the Indy 500.",https://www.the-numbers.com/movie/Turbo#tab=summary,tt1860353,https://image.tmdb.org/t/p/w300_and_h450_bestv2//aE3A98CfBWVReurJqpOBFbzIwMf.jpg,"[{'name': 'Man of Steel', 'link': 'Man of Steel^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7rIPjn5TUK04O25ZkMyHrGNPgLx.jpg'}, {'name': 'Superman Returns', 'link': 'Superman Returns^2006', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//6ZYOpyhFZrAQIe1BuhqVgzfAdGZ.jpg'}, {'name': 'Batman Forever', 'link': 'Batman Forever^1995', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//k6EQ2OewzjF8TcPgok9wxpPAgXW.jpg'}, {'name': 'Wonder Woman', 'link': 'Wonder Woman^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//gfJGlDaHuWimErCr5Ql0I8x9QSy.jpg'}, {'name': 'Batman Returns', 'link': 'Batman Returns^1992', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg'}]",151896578.0,1.0,5.952756923291921,100.0,34.16692984630434
Disclosure,1994,83015089,129184911.0,212200000.0,10068126.0,3.78,55000000.0,9.4,,,,,,,,https://www.the-numbers.com/movie/Disclosure#tab=summary,tt0109635,https://image.tmdb.org/t/p/w300_and_h450_bestv2//m10Sx3ikuXhJomFnN3OYpkBpYEc.jpg,"[{'name': 'The Princess Diaries', 'link': 'The Princess Diaries^2001', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//wA4lgl8gmoICSShviCkEB61nIBB.jpg'}, {'name': 'The Fault in Our Stars', 'link': 'The Fault in Our Stars^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//clmvI4B5JB2ToPGtiHodaLMFaoM.jpg'}, {'name': 'Twilight', 'link': 'Twilight^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//3Rr0cXFjJ7GVvtaQKmFSMXHG9yr.jpg'}, {'name': 'Little Women', 'link': 'Little Women^2019', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg'}]",157200000.0,1.0,6.160595588542422,100.0,34.312416911979696
